datetime,ADA/USD,ALGO/USD,ANKR/USD,ARDR/USD,ATOM/USD,BAND/USD,BAT/USD,BCH/USD,BNB/USD,BTC/USD,CHZ/USD,COMP/USD,CTSI/USD,DASH/USD,DOT/USD,ELF/USD,ENJ/USD,FTT/USD,GMT/USD,HBAR/USD,ICX/USD,IOTA/USD,LINK/USD,NEXO/USD,NMR/USD,ONT/USD,QTUM/USD,RLC/USD,RVN/USD,STORJ/USD,STX/USD,THETA/USD,TRX/USD,VET/USD,WAVES/USD,XAU/USD,XLM/USD,XRP/USD,ZEC/USD,ZIL/USD,ZRX/USD
2022-08-09,-0.044590501172719045,-0.04440604134912915,-0.05259518141064894,-0.0338159939331487,-0.045128120439045794,-0.058217536385528686,-0.002033299901368789,-0.0603649565459823,0.001386848105563861,-0.020654976973348827,-0.0516084145039354,-0.06525933914831653,-0.039881369312998884,-0.04897766572681839,-0.031086216382363665,-0.06636711135752332,-0.04645364534628622,-0.04892655448695973,-0.025353100755153096,-0.06252261645680332,-0.05583358783317935,-0.05090740553505792,0.02465999732728831,0.06446966146550781,-0.05302879168861441,-0.06429128960253488,-0.03546585603834336,-0.05292916842597235,-0.08387515416085092,-0.030562206885716092,-0.06411481090837383,-0.07199987581518824,-0.028470781242561815,-0.03785688777809686,-0.058040044709336526,0.00498859594145632,-0.05421707113894338,-0.01597743970193654,0.034705956806258535,-0.04623329822283199,-0.054648020129970824
2022-08-10,0.04803586864005028,0.05634018857850593,0.1230493898407484,0.05475987592996715,0.04922073788945054,0.05292077596773779,0.06449664224289989,0.05946937222352475,0.0098419820106229,0.039903158614372394,0.03881972855133119,0.13681824434035492,0.08567572503830333,0.040618679986142804,0.064014372637486,0.05058058424855652,0.03771349250078683,0.046174489319637226,0.0934780078533087,0.06122296800904587,0.09042478031193885,0.05710760330191406,0.034802229751937384,0.1066066087967433,0.013014884062615528,0.05255089660365399,0.042590666419400056,0.4063303242713469,0.02681083515995633,0.07988772995208418,0.047053370639988344,0.04289809003526633,0.028675699007327145,0.08678388496281518,0.06186273882203072,0.0007440369361366066,0.03804479595022972,0.0459943764358529,-0.013247587429064353,0.06668544461690258,0.08362128720002426
2022-08-11,-0.004694672932232483,0.0019524370922752894,0.47574821331714096,0.03595632980374746,-0.004148719629429398,-0.036244975244784955,0.004095838903554748,0.011237780508930779,-0.01033987608103364,-0.00109425064026277,-0.023749704468310845,-0.04741900245177049,0.048150198355009305,0.01495586155111933,-0.023817866523946553,0.017341221105929224,-0.010748776177175639,-0.020322972594067325,0.016511654905821294,0.032888673731021,0.00863256494993565,0.0031449053015677212,-0.011018706082494948,0.0192480893731858,-0.003910302537028204,0.020985226513033417,0.01339860671764848,0.05338007436931152,0.07209775483491342,-0.0010345383043127848,0.021902362867238057,-0.013296126747333232,0.007303421055303433,0.0036902078423000882,0.002548293100504997,-0.0014073567014332522,-0.0048179372505809635,-0.0047651053598387555,0.007181300422524827,0.016069852309158365,0.0029758710258606345
2022-08-12,-0.0012211509032031172,0.004348574534085398,-0.12506475072283474,0.017068572172149944,0.05026943204028084,-0.0030867764482802075,0.011973042056404119,-0.02279055557397067,0.0028632650491594424,-0.007631862232240411,0.10886481464453594,-0.003502881994473378,-0.004160023230718287,-0.03151967218946716,0.012742665047406555,0.00579889950755395,0.013886141262320847,0.01957578514108129,0.01140959406564511,-0.013387155724870814,0.01619131478201633,0.012950211752113715,0.0181513689689915,0.00940246507940444,-0.02648679173015825,0.04418335158843236,0.0136529484138949,0.07554464839516764,-0.02912439957729917,-0.07106831658115124,-0.04045137501961851,0.07243043590544337,0.026580954637738505,-0.0034520927222179074,-0.021095257601939872,0.005252079033253252,-0.023308829249047487,-0.033357290075765995,-0.06108179075416423,0.005375892890178115,-0.03333995731920414
2022-08-13,0.04603135870485804,0.014030944347412588,-0.07179248891430917,-0.047053908845757254,-0.0038606364031823943,0.034343345397195676,-0.003834305981420285,0.019116404536290862,-0.010745996150231061,0.0072896629142352055,-0.016816416695418952,0.015135045659572934,-0.029917015248930597,0.01267234817501996,-0.010472962525227157,-0.008549650871367118,0.003707477401555869,0.0012498295424238563,0.008084180321503015,-0.009839325540872754,-0.003628297804394538,-0.0033827931677035405,-0.0042196092239576224,0.10900128335738568,-0.0073589879037444985,0.0022666846389968027,-0.0006094730816867649,0.0018610468475819247,-0.044890494742710105,-0.029971153178010503,0.01777191607457012,-0.03032651246168074,-0.012880340031124343,-0.008075160139212112,0.012010004994101788,-0.0006679014274141962,0.010171759516139016,0.003569897639977367,-0.009253509001864817,0.004992154997978487,0.003722309043095464
2022-08-14,0.0246848961296384,-0.009528686459866067,0.07482503628127513,0.019642760013991845,-0.03504974250685332,-0.05345290042460299,-0.03439331490883282,-0.02364690999867359,-0.01834043434920614,0.004478675178548245,0.1196950032134352,-0.03892044595394543,-0.03208566982265436,-0.02699009419617271,-0.0302086267027391,-0.004397754236373583,-0.006073847474767268,-0.01383221988728112,-0.015318912217771525,-0.022099402126615434,-0.01105821074156565,-0.027757223014174222,-0.03888354198348102,-0.02122373430486061,-0.009599333777430902,-0.031089567735657984,-0.02655416363097841,-0.009471610249915746,-0.05183632256819045,-0.00551320244062083,-0.023803504348076612,-0.04871001262085568,0.0035040311073777745,-0.02083998314364219,0.007316887848149401,0.0013551551749828136,0.001194997876744543,0.0023202753191400322,-0.02707959877373736,-0.00661474391158587,-0.02500353027658494
2022-08-15,-0.04170997918041141,-0.020459452977674035,-0.0005599050302412412,-0.019865996995117357,-0.017813094881414897,-0.027016682827309547,-0.011589939342462795,-0.021414319429248346,-0.002087895685453721,-0.011099986603912494,0.07886117509597072,-0.03100395590115771,-0.021373059537071304,-0.040404956637504645,-0.025161858993915605,-0.005894839526637105,-0.026953132588026573,-0.005350983892514987,-0.0296796217768726,-0.021032507995984977,-0.009706285827849858,-0.019396317064014172,-0.02504042190759436,-0.02305893406227023,-0.03311167372794453,-0.007693708943064068,-0.0230082967489842,0.010865198903349582,-0.013245765547994713,-0.011557887302153125,-0.0229643329116242,-0.023263991302880125,-0.01962351336277217,-0.035537494636312256,-0.030083292941900597,-0.014296680721520688,-0.028252218944152245,-0.008583154670667642,-0.006816560267396509,-0.031038411889226673,-0.015166056680822323
2022-08-16,0.015731497646714013,-0.014732277143852593,0.04534275404386895,0.0021555478726438156,-0.0055212836561783826,-0.015963378251556085,-0.036448848972394095,0.003824739258339309,-0.014550356275092283,-0.008138970856377143,0.05695867030506735,0.003463198771263767,0.0021219074211753226,-0.01901798469787965,3.4811768686521596e-05,0.03525710866980956,-0.00869275110082955,-0.00875436678862112,-0.02168739759376001,-0.008394936612178886,-0.03380457875499447,-0.02054055162180517,-0.03451296212460527,-0.019936459070006223,-0.03408381638384319,-0.012127397673216954,-0.025703345242465293,-0.012377480812620627,-0.010708083834056595,-0.0442110431633226,-0.0013382055477130887,-0.030345005610866036,0.0118226200734474,-0.019915207296478214,-0.012093544989663224,-0.0018564140666060605,-0.017579608358241686,-0.0008009466251105678,0.03531942162777361,-0.020643374527343886,-0.008100944444498069
2022-08-17,-0.039678542131008375,-0.039232178936982554,-0.08899652226189639,-0.036106916247190014,0.025338527618416054,-0.06351714264585225,-0.05179753463420663,-0.0163031175111117,-0.0358842287833697,-0.022711630962995603,0.051967799216305004,-0.038497562093517144,-0.06061887649300975,0.0018063566695697923,-0.06057524595339499,-0.055495149441964146,-0.04583441347161799,-0.026002392908080048,-0.03506202765012721,-0.04318349225579198,-0.05176079150746993,-0.06417610782082547,-0.05056143301290378,-0.03151854688971255,-0.03260216361068734,0.0015959641041069514,-0.0048212867971443646,-0.05224106286016883,-0.0782967238470937,-0.08373547499130535,-0.03413363119230575,-0.04416028386095952,-0.02565001370045032,-0.05109925994714572,-0.04995922457698296,-0.008787470762853147,-0.011075450571970189,0.0031117331646337574,-0.026919630443724644,-0.044442198227987166,-0.0358632190437148
2022-08-18,-0.04051791016987383,-0.015994806562614632,-0.059303904234920886,0.0019772572886079046,-0.03554095894475123,-0.06855148566113073,-0.05225308326063242,-0.023513582062918273,-0.02381374608823183,0.004919874197855988,-0.06739957571831717,-0.04405633033555052,-0.06571068782558073,-0.030370427945182576,-0.029512016598678505,-0.036198120905420406,-0.04194433567292907,0.00030808127560781606,0.02091652344823039,-0.03293215518445419,-0.030147897873384778,-0.03239537770632417,-0.05884211122554746,-0.0005666312575063007,-0.03860552249052047,-0.07079908443751687,-0.058024902188671644,-0.05999288728080042,-0.026221531174258343,0.0012365899991454016,-0.016648798835234492,-0.05380622149434341,-0.007270006156078387,-0.03461205728150244,-0.027746405261926264,0.001201588566832279,-0.029579544846631212,-0.016553618692080767,-0.04786224053481442,-0.038483524260444116,-0.024275248812634025
2022-08-19,-0.11518691883161195,-0.08657743777566118,-0.13725641028552396,-0.06857630953275362,-0.05457143615619937,-0.10173335249301946,-0.07650790453653222,-0.10753949875238149,-0.060555215449150414,-0.09580390853232333,-0.07146271496076653,-0.10745436020765838,-0.025097335569448372,-0.09757096706504922,-0.09476382153766637,-0.14158594209298417,-0.09105449995715202,-0.11439859114587987,-0.12460752083516985,-0.07638253619150694,-0.08910967043816276,-0.07589595227303596,-0.10243441131983823,-0.09280379048780144,-0.10449725537959471,-0.05399659824479892,-0.10298795892492059,-0.11610348686269195,-0.09247318015363762,-0.0914863918883998,-0.12094158632943293,-0.09569599158842704,-0.03944468199125843,-0.08748057373573354,-0.06394280048781907,-0.004005135239585567,-0.056468202928040584,-0.09313357073548496,-0.1065113480014657,-0.0988472346733103,-0.08994646303025962
2022-08-20,-0.007286663301483483,-0.015394505448784328,-0.010891388659912103,-0.004106417639015952,-0.0554963108194087,-0.026661776556645783,-0.020377042732702598,0.0025665125398785273,0.011661381258988754,0.01833273501409892,-0.09409577168100915,-0.0069978227504655915,-0.02012105033033435,0.0264918803728464,-0.027527800924317572,-0.011381054621911267,-0.015415770463466675,0.0056738571134621035,-0.025281784571257754,0.028120458265728853,-0.011656733161413205,-0.01024429815257159,-0.01867905296337102,0.05003419717822323,0.011533289559868772,-0.016444718877363897,-0.004161311665565484,0.09427829569166693,0.001659226669852255,-0.01537285503783397,-0.013673626622278593,-0.013079877225983211,0.04200072083724047,0.0024125182833943785,0.001159947938427084,0.002410127322426653,0.0028814184124920234,0.0016956225376009142,0.00904020098935513,0.021108591955454843,-0.003416015907515998
2022-08-21,0.03444536640366151,0.026777652757211338,0.016248715929457935,0.019644832117983024,0.038891592820531146,0.04715982089405147,0.03380272373978234,0.04938824254529155,0.06723732034072591,0.024521793975942046,0.024177915777324303,0.0332900563796548,0.05385458971913524,0.03290008332291879,0.03636874752111163,0.026472419430530997,0.0284111284381913,0.041771921410989225,0.032887818368347116,0.032250078068571844,0.018351831923228056,0.04821128112458693,0.032009504152539336,0.07509087052538806,0.03332458002289926,0.021549160728991643,0.04292973056368467,-0.06546228324366841,0.09411463387676162,0.03524430412608124,0.021974475812479514,0.0311912082634615,0.003346983166309679,0.033859871250389695,0.027325916561688354,0.0008615104367900223,0.027018663705062965,0.031138247266145037,0.03378602849398642,0.017309798279564224,0.033075120474377884
2022-08-22,0.004097763527565381,-0.004289751005981141,-0.03207501763070178,-0.010212136432434623,0.04065753060751621,-0.00263727978747244,-0.015473660371149379,0.03782679008296917,-0.0011582171031872743,-0.0022501995182957627,0.19338458000020478,-0.0029323139207604243,-0.034425842303715155,0.015104144986610819,0.003913343840209981,-0.03915477341071358,-0.02291394100407728,0.002650044206100901,0.009789653756966069,-0.034878818882700044,-0.009472701754326166,-0.006778051837555987,0.00061141488814382,-0.03139055281639631,-0.05456335164695631,-0.007380154553889282,0.0059388408127765985,0.03254933085919948,-0.042318384192459695,-0.01584918063498569,-0.0162107340189119,-0.005608437752057176,-0.0042418377879945325,-0.011275021288006573,-0.03455378274623161,-0.0063620891838093285,-0.0055893073650543044,0.004989541760686312,0.015057257431136426,-0.016434459519583857,-0.004729672157882732
2022-08-23,0.0047951373392899534,0.016637128623080696,0.019826131419385065,0.032585653193165344,0.07799430126062934,0.005816882103958792,0.006940669946142685,0.08842730644258642,-0.006540573669755828,0.00782851518463823,0.12726508833277828,-0.005160728013161681,0.07039893971684785,0.031225143299519205,0.030906517914837117,0.0197256218420796,0.03459941828060034,0.0018776363689603148,0.03093859888850422,0.010030498534173269,0.023001410021424924,0.026518389180792017,0.019543836818113745,0.08958413421998482,-0.005215564712907626,0.0305373393708139,0.009585693974332475,-0.09403618563186159,0.05746965491928472,0.020697165571301062,0.005667881553607086,0.02510802572926183,0.009979118072456565,0.01235601512147097,0.028659704602381465,0.007633856614919543,0.009333134108197824,0.010451639348656741,0.02491177045226258,0.007609053575477871,0.02617534208907514
2022-08-24,-0.01165775426142552,-0.008205139448459922,0.07604290834545392,-0.030203172799753875,0.07275689829680224,-0.019328465433327044,-0.01542822021095868,-0.0297940306190587,-0.0076492693419759625,-0.00610588948546827,-0.03135847814599717,-0.02217303604225938,-0.035509289188230056,0.019634750610120114,-0.0014249376051170964,-0.015720984134972936,-0.0037092889798577278,-0.004180570217245793,0.007278187700309536,0.005296078904373377,-0.010748218028906258,0.005215500611856386,-0.01834218567886666,-0.010383947679246339,0.052571468955171764,-0.018937342333216468,-0.00566718490134302,0.17215236271098375,-0.002130139309406533,0.04968728611247913,-0.014757306481265949,0.0010677200190610941,-0.018421039059137147,-0.00789662945836072,-0.03120529892582104,0.0004870472881210869,-0.00837572859516274,0.0024111092897385056,0.020690274663650626,0.008234760759044724,-0.011185892855146363
2022-08-25,0.010383623030160138,0.016427377840280217,0.012777385849047479,0.00995058612534833,-0.025719602273857306,0.002564518178816401,-0.0015586696467416693,-0.007687867848024044,0.007168098507324909,0.007176962692622054,-0.08228611373366192,0.010764877619044329,0.039030133765945454,-0.0038248100746835975,-0.0034841777728407634,0.028695143347714447,0.021546121348215264,0.00890253960106646,0.017598535643836656,0.029414658454796884,0.019402298309965507,0.010607971524018918,-0.00928965268279986,0.03336520610331425,-0.0016459042381115289,0.016119463392358216,0.002501378901194426,-0.11992618478289847,0.015462852923445552,0.043533439295473035,0.026145926248183772,0.0341864815167158,0.012626113913151962,0.01356747793796234,-0.013065506965477182,0.0012748703597496597,-0.006707838028116496,0.0023260057720165105,-0.011041396071236827,0.00470627410098113,0.03261355113825881
2022-08-26,-0.07225967681202822,-0.08023811968190814,-0.1034487430853728,-0.0768383477073616,-0.09245355030716508,-0.10400139855250966,-0.08162348356457313,-0.10200131843875164,-0.07016780412637466,-0.057851618361698984,-0.09511600150563673,-0.09898472905796987,-0.11253984899935061,-0.1063264556374593,-0.08217747205717656,-0.08604002656910316,-0.11164873012163616,-0.07491997925786001,-0.11806599913285887,-0.09423000772498437,-0.08662891281750373,-0.08327717045770099,-0.07982478325104639,-0.07061251164799745,-0.0838413250613229,-0.08382061566581438,-0.11232904411209188,-0.07579636416711438,-0.12658047200679312,-0.12023678063321283,-0.08816806048705153,-0.09972853005346295,-0.059268171598519784,-0.08517801005111598,-0.10412391992011572,-0.010271204886817703,-0.053934094718116825,-0.02610741095795179,-0.09397228115796571,-0.07615409394437886,-0.10294276971766256
